PACKAGE,Farmer_number,SEX,MS,EDU,FARMER.TYPE,Coordite,COMMUNITY.ME,LGA,SETORIAL.ZONE,STATE,geno_Trait,Trait
Package#141,61,F,Married,SSCE,,5'6261916N 7'3089461E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMEB7,Worst_FEOvi12
Package#119,38,F,Married,SSCE,,5'623152N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMEB7,Best_replant12
Package#149,69,F,Married,FSLC,,5'629476N 7'327255E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMEB7,Best_replant12
Package#159,79,F,Married ,ND,Producer/Processor,5'6261916N 7'3089461E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMEB7,Best_replant12
Package#101,21,M,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMEB7,Worst_replant12
Package#129,49,M,Married,B.Sc,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMEB7,Worst_replant12
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Ovi1
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Ovi1
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Ovi1
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Ovi1
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Ovi1
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Ovi1
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_Ovi1
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Germ1
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Germ1
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Germ1
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Germ1
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Germ1
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Germ1
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_Germ1
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Pgwt1
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt1
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt1
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt1
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt1
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt1
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_Pgwt1
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_SuitSE1
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_SuitSE1
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_SuitSE1
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_SuitSE1
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_SuitSE1
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_SuitSE1
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_SuitSE1
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Ovi3
Package#97,17,F,Married,NCE,,5'5287546N 7'0450578E,Umuogide Uberi,Mbaitolu,Owerri,Imo,TMS13F1049P0001,Best_Ovi3
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Ovi3
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Ovi3
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Ovi3
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_Ovi3
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_Ovi3
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Ovi3
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Sprout3
Package#97,17,F,Married,NCE,,5'5287546N 7'0450578E,Umuogide Uberi,Mbaitolu,Owerri,Imo,TMS13F1049P0001,Best_Sprout3
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Sprout3
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Sprout3
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Sprout3
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_Sprout3
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_Sprout3
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Sprout3
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Pgwt3
Package#97,17,F,Married,NCE,,5'5287546N 7'0450578E,Umuogide Uberi,Mbaitolu,Owerri,Imo,TMS13F1049P0001,Best_Pgwt3
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt3
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt3
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt3
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_Pgwt3
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_Pgwt3
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Pgwt3
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Canopy3
Package#97,17,F,Married,NCE,,5'5287546N 7'0450578E,Umuogide Uberi,Mbaitolu,Owerri,Imo,TMS13F1049P0001,Best_Canopy3
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Canopy3
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Canopy3
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_Canopy3
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Branch3
Package#97,17,F,Married,NCE,,5'5287546N 7'0450578E,Umuogide Uberi,Mbaitolu,Owerri,Imo,TMS13F1049P0001,Best_Branch3
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Branch3
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Branch3
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Branch3
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_Branch3
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Branch3
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Disease3
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Disease3
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Disease3
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Disease3
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_Disease3
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Disease3
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Earlybulk3
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Earlybulk3
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Earlybulk3
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Earlybulk3
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_Earlybulk3
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_Earlybulk3
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Earlybulk3
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Ovi6
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Ovi6
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Ovi6
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Ovi6
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Ovi6
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Ovi6
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Sprout6
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Sprout6
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Sprout6
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Sprout6
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Sprout6
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Pgwt6
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt6
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt6
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt6
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt6
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Pgwt6
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Pgwt6
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Canopy6
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Canopy6
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Canopy6
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Canopy6
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Canopy6
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Canopy6
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Canopy6
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Branch6
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Branch6
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Branch6
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Branch6
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Branch6
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Branch6
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Disease6
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Disease6
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Disease6
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Disease6
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Disease6
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_Earlybulk6
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Earlybulk6
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_Earlybulk6
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_Earlybulk6
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_Earlybulk6
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_Earlybulk6
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_overimpr9MAP
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_overimpr9MAP
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_overimpr9MAP
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_overimpr9MAP
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_overimpr9MAP
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_overimpr9MAP
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_pltgrwt9MAP
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_pltgrwt9MAP
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_pltgrwt9MAP
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_pltgrwt9MAP
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_pltgrwt9MAP
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_weed9MAP
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Best_weed9MAP
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_weed9MAP
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_weed9MAP
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_weed9MAP
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_weed9MAP
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_weed9MAP
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_branch9MAP
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Best_branch9MAP
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_branch9MAP
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_branch9MAP
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_branch9MAP
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_branch9MAP
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_branch9MAP
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_suitability9MAP
Package#116,35,F,Married,Tertiary,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_suitability9MAP
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_suitability9MAP
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_suitability9MAP
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_suitability9MAP
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_suitability9MAP
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_HvYield12
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_HvYield12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_HvYield12
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_HvYield12
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_HvYield12
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Best_HvDensity12
Package#127,47,M,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_HvDensity12
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_HvDensity12
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_HvDensity12
Package#135,55,M,Married,WACE,, 5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Worst_HvDensity12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Worst_HvDensity12
Package#122,42,F,Single,JS3,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS13F1049P0001,Best_HvRootcol12
Package#152,72,F,Married ,Bed,Producer/Processor,5'6211868N 7'3245888E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS13F1049P0001,Best_HvRootcol12
Package#87,7,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS13F1049P0001,Worst_HvRootcol12
Package#102,22,F,Married,NCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS13F1049P0001,Worst_HvRootcol12
